dataset,model1,model2,mapping,lambda,num_samples,sampling_strategy,original_MSE_loss,MSE_loss,MSE_loss_transformed,class
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0,300,convex_hull,0.16038747131824493,0.16188077628612518,0.019060762599110603,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0,300,equally,0.16037790477275848,0.1622665375471115,0.019404346123337746,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0,300,outliers,0.16029874980449677,0.16103041172027588,0.01943499967455864,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0,300,worst_classes,0.16036227345466614,0.16127413511276245,0.019389387220144272,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0.01,50,convex_hull,0.16047145426273346,0.15450751781463623,0.02354913391172886,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0.01,50,equally,0.1604098230600357,0.15460318326950073,0.024172939360141754,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0.01,50,outliers,0.16055120527744293,0.15228797495365143,0.024143610149621964,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0.01,50,worst_classes,0.1603112518787384,0.1534101516008377,0.0246565118432045,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0.1,50,convex_hull,0.16048316657543182,0.151518777012825,0.027509205043315887,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0.1,50,equally,0.16038373112678528,0.15149541199207306,0.028775090351700783,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0.1,50,outliers,0.16044588387012482,0.15043382346630096,0.028358429670333862,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0.1,50,worst_classes,0.16042137145996094,0.15139827132225037,0.02778640389442444,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0,50,convex_hull,0.16038832068443298,0.1836298406124115,0.027022065594792366,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0,50,equally,0.16044054925441742,0.1989206075668335,0.033802565187215805,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0,50,outliers,0.16033382713794708,0.19947171211242676,0.028265703469514847,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Linear,0,50,worst_classes,0.16047626733779907,0.2040645033121109,0.03716249763965607,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,100,convex_hull,0.16198931634426117,0.1567324548959732,0.01672704517841339,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,100,equally,0.16191260516643524,0.15687452256679535,0.01649109274148941,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,100,outliers,0.16185235977172852,0.15797559916973114,0.01590014435350895,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,100,worst_classes,0.16189585626125336,0.1581505388021469,0.016380270943045616,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,100,convex_hull,0.16201958060264587,0.15942899882793427,0.01638689450919628,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,100,equally,0.16192924976348877,0.16063177585601807,0.016057204455137253,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,100,outliers,0.16191178560256958,0.16245312988758087,0.015487016178667545,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,100,worst_classes,0.16194993257522583,0.16320174932479858,0.015602992847561836,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,100,convex_hull,0.16193345189094543,0.15969212353229523,0.01695805788040161,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,100,equally,0.1618221402168274,0.1622268110513687,0.014997399412095547,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,100,outliers,0.16187915205955505,0.16237349808216095,0.014841292053461075,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,100,worst_classes,0.16196970641613007,0.16433221101760864,0.014833359979093075,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,10,convex_hull,0.16186103224754333,0.16126903891563416,0.017418237403035164,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,10,equally,0.1619279384613037,0.16643816232681274,0.0163082554936409,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,10,outliers,0.16191770136356354,0.16757377982139587,0.016208523884415627,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,10,worst_classes,0.16187787055969238,0.16888698935508728,0.016487035900354385,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,10,convex_hull,0.16196469962596893,0.1684103161096573,0.017214756458997726,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,10,equally,0.16202127933502197,0.17881128191947937,0.015367289073765278,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,10,outliers,0.16185781359672546,0.17823678255081177,0.01598329283297062,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,10,worst_classes,0.1619671881198883,0.1765342652797699,0.01564558409154415,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,10,convex_hull,0.16203069686889648,0.16102981567382812,0.018460310995578766,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,10,equally,0.16182661056518555,0.16420170664787292,0.01654522866010666,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,10,outliers,0.1619095802307129,0.1634860783815384,0.016532324254512787,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,10,worst_classes,0.16187824308872223,0.16445130109786987,0.0171920508146286,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,200,convex_hull,0.1619398593902588,0.15635308623313904,0.016880840063095093,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,200,equally,0.1619490385055542,0.16646680235862732,0.01628909632563591,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,200,outliers,0.16208772361278534,0.15717682242393494,0.016033634543418884,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,200,worst_classes,0.16196942329406738,0.15705418586730957,0.01632111519575119,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,200,convex_hull,0.1619608849287033,0.15777359902858734,0.016414012759923935,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,200,equally,0.16189569234848022,0.17886176705360413,0.01546886470168829,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,200,outliers,0.16195152699947357,0.16026411950588226,0.015544996596872807,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,200,worst_classes,0.16186995804309845,0.16009517014026642,0.015979517251253128,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,200,convex_hull,0.1618684083223343,0.16122235357761383,0.016569707542657852,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,200,equally,0.16196821630001068,0.16241593658924103,0.018726641312241554,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,200,outliers,0.16190509498119354,0.16027745604515076,0.016670241951942444,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,200,worst_classes,0.16181360185146332,0.16019536554813385,0.016885103657841682,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,300,convex_hull,0.16200435161590576,0.15627184510231018,0.01676957868039608,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,300,equally,0.16194996237754822,0.18550865352153778,0.03085346333682537,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,300,outliers,0.16189159452915192,0.18624722957611084,0.030643004924058914,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,300,worst_classes,0.16184571385383606,0.18653960525989532,0.030551351606845856,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,300,convex_hull,0.16182637214660645,0.1569933146238327,0.016507046297192574,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,300,equally,0.16190291941165924,0.18362194299697876,0.02748670056462288,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,300,outliers,0.162027969956398,0.18585807085037231,0.026668976992368698,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,300,worst_classes,0.16186679899692535,0.1857781708240509,0.02885662019252777,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,300,convex_hull,0.16201768815517426,0.1625797152519226,0.016616223379969597,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,300,equally,0.16184405982494354,0.16252654790878296,0.016569148749113083,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,300,outliers,0.16193905472755432,0.1616373062133789,0.016697058454155922,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,300,worst_classes,0.16184237599372864,0.16175277531147003,0.016769876703619957,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,50,convex_hull,0.1619521975517273,0.15723298490047455,0.017076920717954636,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,50,equally,0.1619882583618164,0.15759806334972382,0.017019273713231087,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,50,outliers,0.16190245747566223,0.16027572751045227,0.015510208904743195,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.01,50,worst_classes,0.16199344396591187,0.15870988368988037,0.016997385770082474,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,50,convex_hull,0.16185548901557922,0.16257748007774353,0.016268949955701828,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,50,equally,0.16196660697460175,0.16312997043132782,0.015923885628581047,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,50,outliers,0.16201844811439514,0.1688256710767746,0.014666973613202572,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0.1,50,worst_classes,0.16191570460796356,0.1643885225057602,0.015927748754620552,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,50,convex_hull,0.1620699018239975,0.1783405840396881,0.022044086828827858,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,50,equally,0.16193018853664398,0.18344804644584656,0.021871142089366913,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,50,outliers,0.16197015345096588,0.17751823365688324,0.020463651046156883,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Affine,0,50,worst_classes,0.16201119124889374,0.1812911182641983,0.02098315954208374,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,100,convex_hull,0.16199511289596558,0.1561688482761383,0.01700364612042904,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,100,equally,0.16198386251926422,0.15632891654968262,0.017063338309526443,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,100,outliers,0.16190388798713684,0.15580835938453674,0.017023148015141487,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,100,worst_classes,0.16191795468330383,0.15617570281028748,0.017245028167963028,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.1,100,convex_hull,0.16202104091644287,0.15645095705986023,0.018114009872078896,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.1,100,equally,0.16193599998950958,0.15713316202163696,0.018200987949967384,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.1,100,outliers,0.16187873482704163,0.1565491408109665,0.018250055611133575,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.1,100,worst_classes,0.16192355751991272,0.15682244300842285,0.018316956236958504,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0,100,convex_hull,0.16182126104831696,0.15900160372257233,0.01680145412683487,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0,100,equally,0.161911278963089,0.1620836704969406,0.014948633499443531,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0,100,outliers,0.16203396022319794,0.1620282083749771,0.014781719073653221,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0,100,worst_classes,0.1618780940771103,0.16366013884544373,0.014884418807923794,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,10,convex_hull,0.16191573441028595,0.15787822008132935,0.018973004072904587,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,10,equally,0.1619953066110611,0.15913255512714386,0.01869330368936062,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,10,outliers,0.16187432408332825,0.15809039771556854,0.01893002539873123,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,10,worst_classes,0.16191384196281433,0.15660883486270905,0.019963033497333527,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.1,10,convex_hull,0.16190850734710693,0.1597290188074112,0.020978638902306557,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.1,10,equally,0.16192938387393951,0.16038350760936737,0.020008716732263565,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.1,10,outliers,0.16192315518856049,0.160159632563591,0.020366216078400612,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.1,10,worst_classes,0.1619659662246704,0.15842078626155853,0.020332394167780876,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0,10,convex_hull,0.16185829043388367,0.15980371832847595,0.018370769917964935,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0,10,equally,0.16176824271678925,0.16400688886642456,0.016406092792749405,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0,10,outliers,0.16183510422706604,0.16315408051013947,0.01633233204483986,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0,10,worst_classes,0.16195020079612732,0.16320328414440155,0.017495639622211456,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,200,convex_hull,0.16193760931491852,0.15593676269054413,0.016996968537569046,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,200,equally,0.1619594693183899,0.1591566503047943,0.018679052591323853,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,200,outliers,0.1618618369102478,0.15584196150302887,0.01668216474354267,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.01,200,worst_classes,0.16202983260154724,0.15614816546440125,0.016781996935606003,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.1,200,convex_hull,0.16194705665111542,0.15587584674358368,0.017574304714798927,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_50_2.pth,Linear,0.1,200,equally,0.16186492145061493,0.16027261316776276,0.02010325901210308,all
